trade_date,open,high,low,close,pre_close,volume,change,pct_change,value,ema_fast,ema_slow,diff,dea,bar
2017-08-29,16.3755,16.4262,16.1728,16.2404,16.3586,162278.86,-0.118199999999998,-0.7226,312649.906,16.20415463411574,16.31721258161842,-0.11305794750268205,-0.1545539961555979,0.08299209730583168
2017-08-30,16.2657,16.4009,16.1559,16.2488,16.2404,144885.62,0.0083999999999981,0.0517,279122.928,16.211023151944087,16.31214498298002,-0.10112183103593253,-0.14386756313166482,0.08549146419146458
2017-08-31,16.2151,16.3164,15.9617,16.0208,16.2488,204209.88,-0.2279999999999979,-1.4032,389828.452,16.181758051644998,16.29056387312965,-0.10880582148465123,-0.13685521480226212,0.056098786635221776
2017-09-01,15.9533,16.1053,15.8519,15.9364,16.0208,221285.74,-0.0844000000000004,-0.5268,418091.796,16.14401065908423,16.264329512157083,-0.1203188530728525,-0.1335479424563802,0.026458178767055363
2017-09-04,15.9533,15.9533,15.6408,15.7168,15.9364,370269.02,-0.2196000000000015,-1.378,689857.81,16.07828594230204,16.223771770515818,-0.1454858282137792,-0.13593551960786,-0.019100617211838422
2017-09-05,15.6914,15.8519,15.6914,15.8012,15.7168,166702.55,0.0844000000000004,0.537,311621.533,16.035657335794035,16.192470157885015,-0.15681282209098057,-0.1401109801044841,-0.033403683972992926
2017-09-06,15.7759,15.987,15.7252,15.9195,15.8012,168160.77,0.1182999999999996,0.7487,316111.387,16.017786976441105,16.17225014618983,-0.15446316974872332,-0.14298141803333198,-0.022963503430782684
2017-09-07,15.9701,16.5951,15.9364,16.4009,15.9195,630589.6,0.4814000000000007,3.024,1223439.356,16.07672744160401,16.18918717239799,-0.11245973079397942,-0.13687708058546147,0.0488346995829641
2017-09-08,16.3671,16.6289,16.2404,16.4938,16.4009,355303.42,0.0929000000000002,0.5664,692335.858,16.14089245058801,16.211751085553693,-0.07085863496568479,-0.12367339146150613,0.1056295129916427
2017-09-11,16.5698,16.764,16.4093,16.4262,16.4938,273429.16,-0.0675999999999987,-0.4099,536629.748,16.184785919728316,16.227636190327495,-0.04285027059917823,-0.10750876728904056,0.12931699337972466
2017-09-12,16.384,16.4853,16.1475,16.1813,16.4262,245929.25,-0.2449000000000012,-1.4909,472994.237,16.184249624385497,16.224203879932865,-0.03995425554736798,-0.09399786494070604,0.10808721878667613
2017-09-13,16.2488,16.4009,16.0968,16.3249,16.1813,155272.79,0.1435999999999992,0.8874,298623.159,16.205888143710805,16.23166285178969,-0.0257747080788846,-0.08035323356834176,0.10915705097891432
2017-09-14,16.2995,16.764,16.1728,16.612,16.3249,489093.95,0.2870999999999988,1.7587,958754.167,16.26836689083222,16.25983597387934,0.008530916952878442,-0.06257640346409772,0.14221464083395233
2017-09-15,16.5275,17.2285,16.4938,16.7893,16.612,659237.55,0.1773000000000024,1.0673,1328667.511,16.3485104460888,16.29905553136976,0.04945491471903907,-0.040170139827470364,0.17925010909301886
2017-09-18,16.8822,17.2538,16.7049,17.0511,16.7893,412087.32,0.2618000000000009,1.5593,829666.16,16.456601146690524,16.354762529046074,0.10183861764445012,-0.011768388333086265,0.2272140119550728
2017-09-19,17.0596,17.4988,16.7809,16.8569,17.0511,504468.23,-0.1942000000000021,-1.1389,1027416.922,16.518185585661215,16.39195789726488,0.1262276883963338,0.01583082701279775,0.2207937227670721
2017-09-20,16.8485,16.916,16.6035,16.7893,16.8569,197872.73,-0.0675999999999987,-0.401,392996.8,16.559895495559488,16.42139064561563,0.1385048499438568,0.04036563159900956,0.1962784366896945
2017-09-21,16.7978,16.9583,16.6373,16.6964,16.7893,173326.1,-0.0929000000000002,-0.5533,344550.229,16.580896188550334,16.44176170890336,0.13913447964697312,0.06011940120860228,0.15803015687674168
2017-09-22,16.688,16.7809,16.536,16.6204,16.6964,149713.53,-0.0760000000000005,-0.4552,294972.473,16.58697369800413,16.454994174910517,0.13197952309361227,0.07449142558560429,0.11497619501601597
2017-09-25,16.384,16.4262,15.455,15.6408,16.6204,644169.22,-0.9795999999999996,-5.894,1205355.939,16.4414085136958,16.394683495287516,0.046725018408285024,0.06893814415014043,-0.04442625148371082
2017-09-26,15.6239,15.7843,15.5225,15.6408,15.6408,195947.67,0.0,0.0,362989.53,16.318237973127218,16.338840273414366,-0.020602300287148267,0.0510300552626827,-0.14326471109966193
2017-09-27,15.6746,15.7252,15.5141,15.6323,15.6408,152075.75,-0.0084999999999997,-0.0543,281078.575,16.212709054184568,16.286503956865154,-0.07379490268058575,0.026065063674029013,-0.19971993270922953
2017-09-28,15.607,15.6746,15.2438,15.3199,15.6323,225167.61,-0.3124000000000002,-1.9984,411262.16,16.07535381507925,16.21490366376403,-0.13954984868477993,-0.007057918797732779,-0.26498385977409433
2017-09-29,15.3114,15.4972,15.303,15.4381,15.3199,138544.84,0.1181999999999998,0.7715,253219.264,15.977314766605518,16.15736265163336,-0.1800478850278413,-0.04165591204375449,-0.27678394596817363
2017-10-09,15.8012,15.987,15.6746,15.7168,15.4381,321469.6,0.2786999999999988,1.8053,603034.935,15.93723557174313,16.124728381142,-0.1874928093988686,-0.07082329151477731,-0.23333903576818255
2017-10-10,15.759,15.8519,15.5057,15.5648,15.7168,258677.01,-0.1519999999999992,-0.9671,478050.909,15.879937791474955,16.08325220476111,-0.2033144132861544,-0.09732151586905274,-0.21198579483420332
2017-10-11,15.6154,15.6154,15.3367,15.3705,15.5648,263118.74,-0.1943000000000001,-1.2483,480739.24,15.801562746632655,16.030455745149176,-0.22889299851652112,-0.12363581239854643,-0.21051437223594938
2017-10-12,15.4128,15.4381,15.2016,15.3367,15.3705,173698.65,-0.0337999999999993,-0.2199,315090.011,15.730045400996863,15.979066430693681,-0.24902102969681827,-0.14871285585820082,-0.2006163476772349
2017-10-13,15.3452,15.531,15.3114,15.4465,15.3367,143710.83,0.1097999999999999,0.7159,262441.745,15.68642303161273,15.939617065457112,-0.2531940338443821,-0.1696090914554371,-0.16716988477789002
2017-10-16,15.4212,15.4972,15.3283,15.4719,15.4465,148417.23,0.0253999999999994,0.1644,271067.317,15.653419488287694,15.904971356904733,-0.2515518686170388,-0.18599764688775744,-0.13110844345856276
2017-10-17,15.5057,15.5057,15.2523,15.2945,15.4719,152842.76,-0.1774000000000004,-1.1466,277102.778,15.598201105474203,15.859751256393272,-0.26155015091906897,-0.20110814769401977,-0.12088400645009839
2017-10-18,15.2861,15.4043,15.2776,15.2945,15.2945,103153.13,0.0,0.0,187319.344,15.551477858478172,15.817880792956734,-0.26640293447856145,-0.21416710505092812,-0.10447165885526666
2017-10-19,15.2945,15.2945,14.9483,15.0665,15.2945,188676.32,-0.2279999999999997,-1.4907,338098.395,15.476865880250763,15.76222295644142,-0.28535707619065676,-0.22840509927887387,-0.11390395382356577
2017-10-20,15.0665,15.4296,15.0412,15.3536,15.0665,140841.82,0.2871000000000006,1.9056,255013.936,15.457901898673722,15.731954589297612,-0.2740526906238898,-0.23753461754787705,-0.07303614615202553
2017-10-23,15.3705,15.4381,15.2016,15.3283,15.3536,120295.41,-0.0252999999999996,-0.1648,217906.786,15.437963145031611,15.70205424934964,-0.2640911043180285,-0.24284591490190738,-0.04249037883224227
2017-10-24,15.3199,15.6746,15.2945,15.5732,15.3283,301276.93,0.2448999999999994,1.5977,554704.487,15.458768815026747,15.692509490138557,-0.23374067511180918,-0.24102486694388775,0.014568383664157136
2017-10-25,15.5479,15.7843,15.4888,15.607,15.5732,161081.95,0.0337999999999993,0.217,298353.94,15.48157361271494,15.686175453831996,-0.20460184111705715,-0.23374026177852164,0.058276841322928985
2017-10-26,15.5563,15.7168,15.4972,15.5732,15.607,146033.21,-0.0337999999999993,-0.2166,269711.383,15.495669979989563,15.677806901696293,-0.18213692170673035,-0.2234195937641634,0.0825653441148661
2017-10-27,15.6323,15.8012,15.5563,15.607,15.5732,180137.76,0.0337999999999993,0.217,334448.27,15.512797675375785,15.672561946015085,-0.15976427063930032,-0.21068852913919078,0.10184851699978092
2017-10-30,15.6914,15.7083,15.379,15.4972,15.607,173850.18,-0.1097999999999999,-0.7035,319325.183,15.51039803301028,15.659572172236189,-0.14917413922590939,-0.1983856511565345,0.09842302386125024
2017-10-31,15.455,15.455,15.1847,15.3452,15.4972,237566.52,-0.1519999999999992,-0.9808,429700.653,15.484982951008696,15.636285344663138,-0.15130239365444176,-0.18896899965611597,0.07533321200334842
2017-11-01,15.3452,15.7083,15.2692,15.4212,15.3452,262720.1,0.0760000000000005,0.4953,483740.288,15.475170189315051,15.620353096910312,-0.1451829075952613,-0.18021178124394505,0.07005774729736747
2017-11-02,15.4043,15.6746,15.3705,15.6492,15.4212,170910.91,0.2279999999999997,1.4785,314404.605,15.501944006343503,15.622489904546585,-0.12054589820308159,-0.16827860463577235,0.09546541286538152
2017-11-03,15.6239,15.6239,15.2945,15.3874,15.6492,117935.16,-0.2618000000000009,-1.6729,215605.13,15.484321851521425,15.605075837543133,-0.1207539860217075,-0.1587736809129594,0.0760393897825038
2017-11-06,15.4381,15.455,15.1087,15.2438,15.3874,135805.9,-0.1435999999999992,-0.9332,244665.047,15.447318489748898,15.57831466439179,-0.13099617464289182,-0.1532181796589459,0.04444401003210818
2017-11-07,15.303,15.5563,15.1003,15.379,15.2438,220270.28,0.1351999999999993,0.8869,398418.072,15.436807952864452,15.563550615177585,-0.12674266231313247,-0.14792307618978323,0.04236082775330152
2017-11-08,15.3874,15.455,15.2438,15.2861,15.379,141386.5,-0.0929000000000002,-0.6041,256630.721,15.41362211396223,15.542998717757023,-0.12937660379479254,-0.1442137817107851,0.029674355831985133
2017-11-09,15.2776,15.8181,15.2692,15.7421,15.2861,342697.14,0.4560000000000013,2.9831,635165.053,15.464157173352655,15.557746960886131,-0.09358978753347635,-0.13408898287532336,0.08099839068369402
2017-11-10,15.7759,15.7843,15.5394,15.7506,15.7421,224324.44,0.0084999999999997,0.054,416595.476,15.508225300529169,15.572032371190863,-0.063807070661694,-0.1200326004325975,0.11245105954180701
2017-11-13,15.7506,15.911,15.607,15.6914,15.7506,193279.9,-0.0592000000000005,-0.3759,360692.529,15.536406023524682,15.580874417769317,-0.044468394244635334,-0.10491975919500508,0.1209027299007395
2017-11-14,15.7506,15.8604,15.5394,15.7506,15.6914,172644.46,0.0592000000000005,0.3773,321553.709,15.569358942982424,15.593446683119739,-0.02408774013731474,-0.08875335538346703,0.12933123049230458
2017-11-15,15.7337,15.7928,15.5901,15.683,15.7506,131687.33,-0.0676000000000005,-0.4292,244604.757,15.586842182523588,15.600080262147907,-0.013238079624318999,-0.07365030023163743,0.12082444121463687
2017-11-16,15.6999,16.1644,15.6323,16.0546,15.683,285018.68,0.3716000000000008,2.3694,540260.791,15.658804923673806,15.633748390877692,0.025056532796114084,-0.05390893362608713,0.15793093284440243
2017-11-17,16.0293,16.2826,15.7928,16.1391,16.0546,332729.74,0.0844999999999984,0.5263,634191.481,15.732696473877835,15.67118184340527,0.06151463047256556,-0.0308242208063566,0.18467770255784433
2017-11-20,16.1137,16.3164,15.8857,16.2657,16.1391,214267.45,0.1265999999999998,0.7844,408493.524,15.814697016358167,15.71522022537525,0.0994767909829175,-0.004764018448501779,0.20848161886283856
2017-11-21,16.384,17.0174,16.3249,16.8738,16.2657,489714.18,0.6081000000000003,3.7385,972537.034,15.97763593691845,15.801040949421527,0.17659498749692304,0.03150778274058318,0.2901744095126797
2017-11-22,16.8569,17.0765,16.5191,16.5867,16.8738,328908.93,-0.2870999999999988,-1.7015,654178.118,16.071338100469458,15.859237916131043,0.21210018433841427,0.0676262630601494,0.2889478425565297
2017-11-23,16.7471,16.9751,16.4515,16.4938,16.5867,330174.11,-0.0929000000000002,-0.5601,656216.774,16.13633223885877,15.906242514936151,0.23008972392261917,0.10011895523264336,0.2599415373799516
2017-11-24,16.4938,16.7725,16.1982,16.764,16.4938,328767.18,0.2701999999999991,1.6382,639993.605,16.232896509803574,15.969780106422363,0.26311640338121123,0.13271844486235695,0.26079591703770855
2017-11-27,16.6711,16.8738,16.4009,16.7387,16.764,185385.29,-0.0252999999999978,-0.1509,365730.007,16.310712431372256,16.026737135576262,0.2839752957959938,0.1629698150490843,0.24201096149381895
