trade_date,open,close,high,low,volume,vol,pre_close,change,pct_chg,amount,ma5,ma10,ma20,ma30,ma48
2012-05-02,17.0547,17.2304,17.3489,16.9321,363653.45,363653.45,16.6339,0.5964999999999989,3.5861,1527200.535,16.806279999999997,16.651829999999997,16.10105,16.00639,16.211554166666666
2012-05-03,17.2386,17.6022,17.6594,17.2018,318633.52,318633.52,17.2304,0.3718000000000003,2.1578,1364940.644,16.99342,16.823439999999998,16.24079,16.054603333333333,16.237006249999997
2012-05-04,17.5695,17.6022,17.7125,17.4102,268197.98,268197.98,17.6022,0.0,0.0,1153548.7,17.17974,16.949689999999997,16.373579999999997,16.102816666666666,16.25735
2012-05-07,17.4061,17.1569,17.5082,17.0384,332307.47,332307.47,17.6022,-0.4452999999999996,-2.5298,1400553.446,17.24512,16.98974,16.46,16.143406666666667,16.2650125
2012-05-08,17.2345,16.9934,17.2794,16.9117,293732.66,293732.66,17.1569,-0.1634999999999991,-0.953,1225945.909,17.317020000000003,16.998730000000002,16.53171,16.18195,16.269949999999998
2012-05-09,16.8545,16.9362,17.022,16.8014,259380.0,259380.0,16.9934,-0.0572000000000016,-0.3366,1075514.907,17.25818,17.03223,16.60934,16.216269999999998,16.267991666666667
2012-05-10,16.9158,16.9035,17.0261,16.8749,182334.0,182334.0,16.9362,-0.0326999999999984,-0.1931,756210.745,17.11844,17.05593,16.676755,16.24923,16.2668
2012-05-11,16.8954,16.8259,17.0956,16.7115,177240.17,177240.17,16.9035,-0.0776000000000003,-0.4591,732366.216,16.96318,17.071460000000002,16.743765,16.28682,16.262289583333335
2012-05-14,16.9607,16.6665,17.1078,16.4336,239248.26,239248.26,16.8259,-0.1594000000000015,-0.9473,978054.314,16.8651,17.05511,16.7789,16.321276666666666,16.26203333333333
2012-05-15,16.7523,17.2386,17.2427,16.7523,470313.66,470313.66,16.6665,0.5721000000000025,3.4326,1967590.079,16.914139999999996,17.11558,16.82875,16.373986666666664,16.27599375
2012-05-16,17.1609,16.8381,17.1895,16.8055,221806.52,221806.52,17.2386,-0.4005000000000009,-2.3233,923956.724,16.894520000000004,17.07635,16.864089999999997,16.42615,16.275652083333334
2012-05-17,16.8994,17.3244,17.3652,16.8586,295446.34,295446.34,16.8381,0.4862999999999999,2.8881,1239888.655,16.9787,17.04857,16.936005,16.51005,16.29523125
2012-05-18,17.1487,16.9199,17.1487,16.7523,262366.38,262366.38,17.3244,-0.4045000000000023,-2.3349,1088505.776,16.9975,16.98034,16.965015,16.575833333333332,16.312002083333333
2012-05-21,16.8381,17.0057,17.1855,16.8381,155806.65,155806.65,16.9199,0.0858000000000025,0.5071,648974.927,17.06534,16.965220000000002,16.97748,16.628406666666667,16.333112500000002
2012-05-22,17.071,17.3938,17.4061,17.0384,300483.74,300483.74,17.0057,0.3880999999999979,2.2822,1267586.285,17.09638,17.00526,17.001995,16.68956,16.355754166666667
2012-05-23,17.3244,17.2467,17.3652,17.0792,234726.16,234726.16,17.3938,-0.1470999999999982,-0.8457,991154.903,17.1781,17.036309999999997,17.03427,16.751663333333333,16.37396875
2012-05-24,17.165,17.1773,17.4347,17.1037,125274.03,125274.03,17.2467,-0.0694000000000016,-0.4024,528260.838,17.14868,17.06369,17.059810000000002,16.805733333333333,16.39320625
2012-05-25,17.1691,16.6093,17.2794,16.5072,226039.48,226039.48,17.1773,-0.5679999999999978,-3.3067,932505.815,17.08656,17.04203,17.056745,16.843186666666664,16.393206250000002
2012-05-28,16.5766,16.7809,16.8341,16.4173,215093.96,215093.96,16.6093,0.1715999999999979,1.0332,875621.561,17.0416,17.05347,17.05429,16.870423333333335,16.404441666666667
2012-05-29,16.7891,17.2508,17.4061,16.6706,260238.79,260238.79,16.7809,0.4699000000000026,2.8002,1089682.968,17.012999999999998,17.05469,17.085135,16.904063333333333,16.427254166666668
2012-05-30,17.2508,17.2631,17.3938,17.1691,184023.78,184023.78,17.2508,0.0122999999999997,0.0713,778974.803,17.016280000000002,17.09719,17.086769999999998,16.94179,16.450322916666668
2012-05-31,17.1977,17.116,17.2141,17.0302,170147.39,170147.39,17.2631,-0.1471000000000017,-0.8521,713140.321,17.004020000000004,17.076349999999998,17.062459999999998,16.982786666666666,16.474839583333335
2012-06-01,17.1201,17.2304,17.3611,17.1119,142948.61,142948.61,17.116,0.1143999999999998,0.6684,604801.038,17.128239999999998,17.107400000000002,17.043870000000002,17.012476666666668,16.503866666666664
2012-06-04,17.0384,16.6747,17.1323,16.6298,366667.79,366667.79,17.2304,-0.5556999999999981,-3.2251,1509715.039,17.107,17.0743,17.019759999999998,17.009753333333332,16.51986875
2012-06-05,16.7319,16.6175,16.8545,16.5644,213146.77,213146.77,16.6747,-0.0572000000000016,-0.343,869045.913,16.98034,16.99667,17.000965,17.00022,16.534510416666667
2012-06-06,16.7074,16.7523,16.8994,16.6829,155657.06,155657.06,16.6175,0.134800000000002,0.8112,640395.778,16.878179999999997,16.94723,16.991770000000002,17.005256666666664,16.556470833333332
2012-06-07,16.9566,16.785,17.2263,16.7115,150635.33,150635.33,16.7523,0.0326999999999984,0.1952,625981.312,16.811980000000002,16.908,16.985845,17.009206666666667,16.580475
2012-06-08,17.0792,16.7932,17.0996,16.7319,266562.38,266562.38,16.785,0.0081999999999986,0.0489,1102711.234,16.72454,16.92639,16.98421,17.013293333333333,16.604139583333332
2012-06-11,16.924,17.2958,17.3039,16.8545,194083.52,194083.52,16.7932,0.502600000000001,2.9929,814977.37,16.848760000000002,16.97788,17.015674999999998,17.02882,16.646277083333334
2012-06-12,17.1895,17.3652,17.4265,17.1814,198195.72,198195.72,17.2958,0.0694000000000016,0.4013,839561.02,16.9983,16.98932,17.022005,17.05319666666667,16.699564583333334
2012-06-13,17.3734,18.5011,18.5747,17.3734,542936.14,542936.14,17.3652,1.1358999999999997,6.5412,2409654.611,17.34806,17.113120000000002,17.105155000000003,17.09555333333333,16.773620833333332
2012-06-14,18.5134,18.4398,18.6809,18.3622,348910.06,348910.06,18.5011,-0.0612999999999992,-0.3313,1583032.816,17.67902,17.2455,17.160925,17.123473333333333,16.836356249999998
2012-06-15,18.4889,18.8198,19.0527,18.4889,393239.91,393239.91,18.4398,0.379999999999999,2.0608,1812596.739,18.08434,17.40444,17.25592,17.164060000000003,16.904285416666667
2012-06-18,18.9914,18.8443,19.0813,18.64,201148.87,201148.87,18.8198,0.0244999999999997,0.1302,928630.635,18.39404,17.6214,17.34785,17.220306666666666,16.976383333333334
2012-06-19,18.7953,18.779,19.0405,18.734,202791.28,202791.28,18.8443,-0.0653000000000005,-0.3465,938135.164,18.6768,17.83755,17.41711,17.27982666666667,17.043545833333333
2012-06-20,18.7953,18.8117,19.016,18.7749,138919.49,138919.49,18.779,0.0326999999999984,0.1741,641604.885,18.73892,18.04349,17.495359999999998,17.342343333333336,17.1128375
2012-06-21,18.6972,18.2927,18.6972,18.0844,275213.4,275213.4,18.8117,-0.5189999999999984,-2.7589,1234013.462,18.7095,18.19426,17.55113,17.38865,17.16135625
2012-06-25,18.162,17.7902,18.2192,17.7616,189097.16,189097.16,18.2927,-0.5025000000000013,-2.747,831236.799,18.50358,18.29396,17.610175,17.420793333333336,17.193618750000002
2012-06-26,17.7697,17.9659,18.162,17.6839,211789.17,211789.17,17.7902,0.1757000000000026,0.9876,932215.348,18.3279,18.360970000000002,17.669425,17.464106666666666,17.231839583333336
2012-06-28,17.9781,18.2437,18.4276,17.9781,253444.7,253444.7,17.9659,0.2777999999999991,1.5463,1134927.218,18.22084,18.44882,17.719070000000002,17.49761,17.28095625
2012-06-29,18.1906,18.6891,18.971,18.1824,332907.37,332907.37,18.2437,0.4453999999999993,2.4414,1521515.776,18.19632,18.467620000000004,17.790370000000003,17.55931,17.329902083333334
2012-07-02,18.8362,18.8362,18.8607,18.5175,185929.81,185929.81,18.6891,0.1471000000000017,0.7871,851036.871,18.305020000000003,18.50726,17.87638,17.609703333333336,17.37323125
2012-07-03,18.8362,18.64,19.1222,18.5747,243087.09,243087.09,18.8362,-0.196200000000001,-1.0416,1122983.251,18.47498,18.48928,17.94686,17.66704,17.409408333333335
2012-07-04,18.6768,18.448,18.7667,18.3459,110491.55,110491.55,18.64,-0.1920000000000001,-1.03,499825.405,18.5714,18.44965,18.035525,17.715116666666667,17.447883333333333
2012-07-05,18.3254,18.5297,18.7136,18.2355,148644.1,148644.1,18.448,0.0816999999999978,0.4429,668744.298,18.6286,18.42472,18.131135,17.75298,17.486700000000003
2012-07-06,18.6932,18.8934,18.9996,18.448,330381.65,330381.65,18.5297,0.3637000000000014,1.9628,1517030.324,18.669459999999997,18.43289,18.238190000000003,17.807869999999998,17.53300833333333
2012-07-09,18.7912,18.6319,19.1426,18.5542,208367.03,208367.03,18.8934,-0.261499999999998,-1.3841,962394.301,18.6286,18.466810000000002,18.330535,17.85635666666667,17.57054791666667
2012-07-10,18.6319,18.5992,18.9383,18.4235,161024.97,161024.97,18.6319,-0.0327000000000019,-0.1755,735694.463,18.62044,18.547710000000002,18.420835,17.922686666666667,17.61149166666667
2012-07-11,18.4684,18.6768,18.7136,18.3785,143387.55,143387.55,18.5992,0.0776000000000003,0.4172,650864.276,18.6662,18.6188,18.489885,17.985883333333334,17.641625
2012-07-12,18.6319,18.3908,18.6319,18.117,351041.16,351041.16,18.6768,-0.2860000000000013,-1.5313,1577292.031,18.63842,18.633509999999998,18.541165,18.023883333333334,17.65805416666667
2012-07-13,18.1988,18.3867,18.6319,18.1988,148773.38,148773.38,18.3908,-0.0040999999999975,-0.0223,672160.609,18.537079999999996,18.60327,18.535445,18.061336666666666,17.674397916666667
2012-07-16,18.4881,17.9045,18.4881,17.8552,208562.97,208562.97,18.3895,-0.485000000000003,-2.6374,915123.963,18.3916,18.5101,18.50868,18.08762,17.689972916666665
2012-07-17,17.8758,18.2004,18.2456,17.7854,208013.61,208013.61,17.9045,0.2958999999999996,1.6527,912292.976,18.311839999999997,18.466140000000003,18.47771,18.119953333333335,17.71511875
2012-07-18,18.2538,18.2045,18.4305,17.7936,166542.12,166542.12,18.2004,0.0041000000000011,0.0225,734187.777,18.21738,18.44179,18.44572,18.17094666666667,17.741541666666667
2012-07-19,18.1429,18.8785,19.1086,18.0854,353009.76,353009.76,18.2045,0.6739999999999995,3.7024,1615761.269,18.314919999999997,18.47667,18.450695,18.24631333333333,17.782687499999998
2012-07-20,18.8209,18.8908,18.9155,18.6607,187084.27,187084.27,18.8785,0.0122999999999997,0.0652,855906.518,18.415739999999996,18.476409999999998,18.45465,18.317596666666663,17.82570625
2012-07-23,18.6401,18.4059,18.6401,18.2867,172867.97,172867.97,18.8908,-0.4848999999999996,-2.5669,776087.256,18.516019999999997,18.453809999999997,18.46031,18.371626666666668,17.861943750000002
2012-07-24,18.2621,18.4634,18.6566,18.2621,157409.04,157409.04,18.4059,0.0575000000000009,0.3124,707539.023,18.56862,18.44023,18.49397,18.427300000000002,17.887460416666666
2012-07-25,18.2908,18.3689,18.6483,18.2867,112389.48,112389.48,18.4634,-0.0945,-0.5118,505485.167,18.6015,18.409439999999996,18.51412,18.46307,17.919352083333333
2012-07-26,18.41,18.3689,18.7716,18.2867,164923.37,164923.37,18.3689,0.0,0.0,742538.462,18.49958,18.407249999999998,18.52038,18.496526666666668,17.9411125
2012-07-27,18.5127,18.2826,18.5662,17.8758,247192.49,247192.49,18.3689,-0.0863000000000013,-0.4698,1092836.704,18.377940000000002,18.396839999999997,18.500055,18.489243333333334,17.969502083333335
2012-07-30,18.2497,17.921,18.4429,17.8799,159358.78,159358.78,18.2826,-0.3615999999999992,-1.9778,700249.541,18.28096,18.39849,18.454295,18.47195,17.98857083333333
2012-07-31,17.921,18.1799,18.5415,17.8758,209829.01,209829.01,17.921,0.2589000000000006,1.4447,934470.07,18.224259999999997,18.39644,18.431289999999997,18.45062,18.00494791666667
2012-08-01,18.2497,18.5785,18.6483,18.2086,154617.45,154617.45,18.1799,0.3985999999999983,2.1925,697046.677,18.26618,18.433839999999996,18.437815,18.44176,18.03269375
2012-08-02,18.5333,18.4264,18.6483,18.2456,146926.88,146926.88,18.5785,-0.1520999999999972,-0.8187,659389.572,18.277679999999997,18.38863,18.432650000000002,18.430006666666664,18.058716666666665
2012-08-03,18.4264,18.1018,18.4675,17.8347,229890.02,229890.02,18.4264,-0.3246000000000002,-1.7616,1007850.527,18.24152,18.309730000000002,18.393069999999998,18.406343333333332,18.089810416666666
2012-08-06,18.0854,18.3278,18.3566,18.0525,146310.67,146310.67,18.1018,0.2259999999999991,1.2485,648599.981,18.32288,18.301920000000003,18.377865,18.407513333333334,18.1220375
2012-08-07,18.2867,18.0484,18.3196,17.958,180692.67,180692.67,18.3278,-0.279399999999999,-1.5245,794908.672,18.29658,18.26042,18.350325,18.41612,18.138654166666665
2012-08-08,18.0648,18.2333,18.258,17.9826,127186.45,127186.45,18.0484,0.1848999999999989,1.0245,561573.789,18.22754,18.24686,18.32815,18.42503333333333,18.158866666666665
2012-08-09,18.1018,18.3525,18.3648,18.0196,142390.12,142390.12,18.2333,0.1191999999999993,0.6537,630526.607,18.212759999999996,18.24522,18.326234999999997,18.428659999999997,18.184627083333332
2012-08-10,18.2867,18.4264,18.6031,18.2867,137099.96,137099.96,18.3525,0.0739000000000018,0.4027,616938.583,18.277679999999997,18.2596,18.328219999999998,18.419903333333334,18.20954375
2012-08-13,18.4059,17.2265,18.41,17.1155,414447.05,414447.05,18.4264,-1.1998999999999995,-6.5119,1780966.72,18.05742,18.19015,18.294320000000003,18.366246666666665,18.221039583333333
2012-08-14,17.2265,17.095,17.3005,16.8156,245762.29,245762.29,17.2265,-0.1315000000000026,-0.7634,1016208.128,17.86674,18.08166,18.23905,18.314746666666668,18.2309875
2012-08-15,17.095,17.0662,17.2388,17.0128,111921.88,111921.88,17.095,-0.0288000000000003,-0.1685,466583.51,17.63332,17.930429999999998,18.182135000000002,18.268686666666667,18.237527083333333
2012-08-16,17.0539,17.0621,17.1772,16.9512,84905.82,84905.82,17.0662,-0.0040999999999975,-0.024,353044.801,17.375239999999998,17.794000000000004,18.091315,18.219766666666665,18.2433
2012-08-17,17.0334,17.1032,17.1361,16.8484,142502.08,142502.08,17.0621,0.0411000000000001,0.2409,588279.241,17.1106,17.694139999999997,18.001935,18.160093333333336,18.249758333333336
2012-08-20,16.8895,16.906,17.0128,16.6019,127159.13,127159.13,17.1032,-0.1972000000000022,-1.153,518433.947,17.0465,17.55196,17.92694,18.102563333333332,18.2416375
2012-08-21,16.9306,16.8731,17.1813,16.7745,148397.04,148397.04,16.906,-0.0328999999999979,-0.1946,612357.737,17.002119999999998,17.43443,17.847424999999998,18.045026666666665,18.231385416666665
2012-08-22,16.8813,16.8032,17.0128,16.6183,146413.64,146413.64,16.8731,-0.0699000000000005,-0.4143,595758.471,16.94952,17.29142,17.76914,17.982573333333335,18.1960125
2012-08-23,16.8073,16.8608,16.9388,16.6882,144523.94,144523.94,16.8032,0.0576000000000007,0.3428,592813.418,16.90926,17.14225,17.693734999999997,17.931573333333333,18.163116666666667
2012-08-24,16.9101,16.795,16.9882,16.7375,118785.32,118785.32,16.8608,-0.0657999999999994,-0.3903,486505.159,16.84762,16.97911,17.619355,17.878516666666666,18.120933333333333
2012-08-27,16.7827,15.9731,16.8402,15.9608,245566.84,245566.84,16.795,-0.8219000000000012,-4.8937,971097.972,16.661040000000003,16.85377,17.52196,17.814136666666666,18.061116666666667
2012-08-28,15.9731,15.9773,16.2279,15.8827,127798.13,127798.13,15.9731,0.004199999999999,0.0263,498281.528,16.48188,16.741999999999997,17.411830000000002,17.740033333333333,18.002747916666667
2012-08-29,15.9033,15.7923,15.9526,15.7266,107503.22,107503.22,15.9773,-0.1850000000000005,-1.1579,414494.394,16.2797,16.614610000000003,17.27252,17.659626666666664,17.939843749999998
2012-08-30,15.5745,16.08,16.2526,15.5745,225262.11,225262.11,15.7923,0.2876999999999992,1.8218,879957.044,16.12354,16.516399999999997,17.1552,17.566343333333336,17.893745833333334
2012-08-31,16.0307,15.9649,16.3553,15.9238,129956.61,129956.61,16.08,-0.1150999999999982,-0.7158,509109.684,15.957519999999999,16.40257,17.048355,17.468813333333333,17.85571875
2012-09-03,15.8334,16.3759,16.495,15.8293,191676.47,191676.47,15.9649,0.4110000000000013,2.5744,761965.764,16.03808,16.34956,16.95076,17.401146666666666,17.82259375
2012-09-04,16.4375,16.2033,16.4704,16.1334,100364.69,100364.69,16.3759,-0.1726000000000027,-1.054,398083.04,16.08328,16.282580000000003,16.858505,17.32581,17.780085416666665
2012-09-05,16.1622,16.1293,16.3882,16.08,121555.13,121555.13,16.2033,-0.073999999999998,-0.4567,478991.34,16.15068,16.21519,16.753305,17.251156666666663,17.72675625
2012-09-06,16.2238,16.3635,16.4786,16.1868,96156.74,96156.74,16.1293,0.2341999999999977,1.452,381699.358,16.20738,16.16546,16.653855,17.184309999999996,17.675241666666665
2012-09-07,16.6019,17.2799,17.4977,16.6019,402051.15,402051.15,16.3635,0.916400000000003,5.6003,1671411.842,16.47038,16.21395,16.59653,17.15088666666667,17.64690625
2012-09-10,17.3005,17.247,17.4073,17.095,161953.15,161953.15,17.2799,-0.0329000000000014,-0.1904,680194.673,16.6446,16.34134,16.597555,17.12842,17.621885416666668
2012-09-11,17.169,16.9388,17.169,16.8197,139953.33,139953.33,17.247,-0.3081999999999993,-1.787,577353.425,16.7917,16.43749,16.589745,17.087049999999998,17.588741666666667
2012-09-12,17.1361,16.9388,17.3005,16.8279,133843.06,133843.06,16.9388,0.0,0.0,554101.29,16.9536,16.55214,16.583374999999997,17.03239333333333,17.548020833333336
2012-09-13,16.9388,16.7786,16.9923,16.7662,135444.21,135444.21,16.9388,-0.1601999999999996,-0.9458,556022.063,17.03662,16.622,16.569200000000002,16.97746666666667,17.509410416666665
2012-09-14,16.984,16.8608,17.2018,16.7662,199839.68,199839.68,16.7786,0.0822000000000002,0.4899,826302.886,16.952800000000003,16.71159,16.55708,16.9361,17.473193749999997
2012-09-17,16.7662,16.4498,16.984,16.4375,158170.25,158170.25,16.8608,-0.4110000000000013,-2.4376,641410.224,16.79336,16.71898,16.53427,16.8735,17.42679791666667
2012-09-18,16.3348,16.4498,16.5895,16.154,113933.17,113933.17,16.4498,0.0,0.0,454682.163,16.69556,16.74363,16.513105000000003,16.820213333333335,17.386360416666665
2012-09-19,16.4416,16.5937,16.6347,16.3964,104929.91,104929.91,16.4498,0.1438999999999985,0.8748,421523.899,16.62654,16.79007,16.50263,16.76556,17.34900625
2012-09-20,16.5813,16.3594,16.5813,16.343,187217.84,187217.84,16.5937,-0.2342999999999975,-1.412,748104.236,16.5427,16.78966,16.47756,16.699123333333333,17.316816666666664
2012-09-21,16.3019,16.2649,16.4457,16.1498,105097.83,105097.83,16.3594,-0.0945,-0.5776,416442.28,16.42352,16.68816,16.451055,16.627073333333332,17.27649375
2012-09-24,16.1581,16.5443,16.606,16.0389,104670.18,104670.18,16.2649,0.279399999999999,1.7178,418219.576,16.44242,16.61789,16.479615000000003,16.604333333333333,17.24190625
2012-09-25,16.5197,16.6964,16.9388,16.5197,138251.32,138251.32,16.5443,0.1521000000000008,0.9193,563952.723,16.49174,16.59365,16.51557,16.591046666666667,17.196445833333335
2012-09-26,16.6444,16.6444,16.8259,16.5949,102482.66,102482.66,16.698,-0.0535999999999994,-0.321,414546.093,16.50188,16.56421,16.558175,16.576986666666667,17.149645833333334
2012-09-27,16.698,17.1765,17.4199,16.698,254070.16,254070.16,16.6444,0.5320999999999998,3.1969,1052444.793,16.6653,16.604000000000003,16.613,16.5808,17.124033333333333
2012-09-28,17.0156,17.3002,17.3498,16.9537,225460.49,225460.49,17.1765,0.1236999999999994,0.7202,943154.563,16.87236,16.64794,16.679765,16.587366666666664,17.0998
2012-10-08,17.3498,17.0981,17.6426,17.0569,120276.29,120276.29,17.3002,-0.2021000000000015,-1.1682,504857.105,16.98312,16.71277,16.715875,16.59377,17.073325
2012-10-09,17.2013,17.4694,17.5931,17.2013,175674.86,175674.86,17.0981,0.3713000000000015,2.1716,744670.982,17.137719999999998,16.81473,16.77918,16.613646666666668,17.054585416666665
2012-10-10,17.4075,17.4075,17.49,17.325,84831.87,84831.87,17.4694,-0.0619000000000014,-0.3543,358373.315,17.290339999999997,16.89611,16.84309,16.63379,17.036354166666666
2012-10-11,17.325,17.1765,17.325,17.094,95081.78,95081.78,17.4075,-0.2309999999999981,-1.327,396414.529,17.29034,16.97782,16.88374,16.644313333333333,17.02084375
2012-10-12,17.3167,17.1229,17.5271,17.0651,116238.2,116238.2,17.1765,-0.0535999999999994,-0.3121,485963.066,17.25488,17.063620000000004,16.875890000000002,16.655243333333335,16.998822916666665
2012-10-15,17.2384,17.2095,17.4487,17.1023,73058.98,73058.98,17.1229,0.0865999999999971,0.5058,305704.465,17.27716,17.13014,16.874015,16.696456666666666,16.970302083333333
2012-10-16,17.2095,17.226,17.424,17.1352,93644.0,93644.0,17.2095,0.0165000000000006,0.0959,392888.934,17.22848,17.183100000000003,16.888375,16.73808,16.94529375
2012-10-17,17.325,17.1352,17.325,16.9125,130765.3,130765.3,17.226,-0.090799999999998,-0.5271,542950.865,17.174020000000002,17.23218,16.898195,16.782843333333332,16.92515625
2012-10-18,17.1188,17.2384,17.3126,16.9166,175185.35,175185.35,17.1352,0.1031999999999975,0.6023,725676.93,17.1864,17.238369999999996,16.921185,16.821456666666666,16.902460416666667
2012-10-19,17.1806,17.325,17.325,17.1806,91612.06,91612.06,17.2384,0.0866000000000006,0.5024,383862.918,17.226819999999996,17.240850000000002,16.944395,16.866793333333334,16.887389583333334
2012-10-22,17.2425,17.4157,17.4364,17.2136,109040.98,109040.98,17.325,0.0907000000000017,0.5235,459292.82,17.268060000000002,17.27261,16.992690000000003,16.901453333333333,16.87035625
2012-10-23,17.4776,17.226,17.523,17.1641,98355.2,98355.2,17.4157,-0.1897000000000019,-1.0892,412484.95,17.268060000000002,17.248269999999998,17.0315,16.935543333333335,16.8468875
2012-10-24,17.1765,17.193,17.3333,17.1105,89125.7,89125.7,17.226,-0.0329999999999977,-0.1916,372150.236,17.27962,17.22682,17.061465000000002,16.971,16.821191666666667
2012-10-25,17.1806,16.8465,17.2838,16.8176,128433.6,128433.6,17.193,-0.3465000000000025,-2.0154,529876.705,17.20124,17.19382,17.085820000000002,16.9871,16.813275
2012-10-26,16.8548,16.3927,16.9331,16.2731,147482.04,147482.04,16.8465,-0.4537999999999975,-2.6937,589547.514,17.01478,17.120799999999996,17.09221,16.957526666666666,16.79864375
2012-10-29,16.3268,15.6998,16.368,15.51,340088.44,340088.44,16.3927,-0.6929000000000016,-4.2269,1310110.765,16.671599999999998,16.969829999999998,17.049985,16.905953333333333,16.770177083333333
2012-10-30,15.7575,15.873,16.071,15.7575,219171.67,219171.67,15.6998,0.1731999999999995,1.1032,847663.569,16.401000000000003,16.834529999999997,17.008815000000002,16.870426666666667,16.745404166666667
2012-10-31,15.9885,16.005,16.0628,15.84,101405.28,101405.28,15.873,0.1319999999999996,0.8316,392339.834,16.1634,16.721510000000002,16.976845,16.8393,16.722525
2012-11-01,16.005,16.2236,16.4175,15.9225,398841.99,398841.99,16.005,0.2186000000000021,1.3658,1561850.926,16.03882,16.62003,16.9292,16.8208,16.708308333333335
2012-11-02,16.0999,16.1081,16.236,15.9349,281744.28,281744.28,16.2236,-0.1155000000000008,-0.7119,1097483.238,15.9819,16.49834,16.869595,16.79571,16.69237083333333
2012-11-05,16.0875,15.9885,16.1494,15.7946,266093.62,266093.62,16.1081,-0.1196000000000001,-0.7425,1027489.602,16.03964,16.355620000000002,16.814115,16.780333333333335,16.675397916666665
2012-11-06,15.9844,16.1453,16.1865,15.807,213022.46,213022.46,15.9885,0.1567999999999987,0.9807,826047.113,16.094099999999997,16.24755,16.747909999999997,16.770183333333332,16.66049166666667
2012-11-07,16.1453,16.0545,16.1453,15.9679,134196.0,134196.0,16.1453,-0.090799999999998,-0.5624,522278.932,16.104,16.133699999999997,16.680259999999997,16.75221,16.645064583333333
2012-11-08,15.9225,15.9266,16.0999,15.8936,167492.94,167492.94,16.0545,-0.1279000000000003,-0.7967,648981.156,16.0446,16.041710000000002,16.617765,16.737783333333333,16.644095833333335
2012-11-09,15.9019,15.9266,15.9885,15.8524,81623.6,81623.6,15.9266,0.0,0.0,314720.118,16.0083,15.995100000000003,16.557949999999998,16.72650666666667,16.643039583333334
2012-11-12,15.9349,15.7575,15.9803,15.6255,174851.56,174851.56,15.9266,-0.1691000000000002,-1.0617,667309.197,15.962100000000001,16.00087,16.48535,16.70028,16.642314583333334
2012-11-13,15.7616,15.5017,15.7616,15.4688,127717.95,127717.95,15.7575,-0.2558000000000007,-1.6234,481633.895,15.83338,15.963740000000001,16.399134999999998,16.660456666666665,16.630266666666667
2012-11-14,15.5306,15.6049,15.6956,15.4729,115493.74,115493.74,15.5017,0.103200000000001,0.6657,437176.627,15.743459999999999,15.92373,16.32262,16.625806666666666,16.622766666666667
2012-11-15,15.5513,15.5801,15.7905,15.4894,197798.09,197798.09,15.6049,-0.0248000000000008,-0.1589,749813.686,15.67416,15.859380000000002,16.239704999999997,16.572593333333334,16.6061875
2012-11-16,15.5513,15.2996,15.5966,15.1511,160407.54,160407.54,15.5801,-0.2804999999999999,-1.8004,595121.917,15.548759999999998,15.77853,16.138434999999998,16.505906666666665,16.587360416666666
2012-11-19,15.2336,15.0521,15.279,14.2725,393504.11,393504.11,15.2996,-0.2475000000000005,-1.6177,1410529.885,15.40768,15.68489,16.020255,16.437706666666667,16.56491875
2012-11-20,14.9655,14.5736,14.9696,14.4788,281550.42,281550.42,15.0521,-0.4784999999999986,-3.179,1000884.503,15.222060000000003,15.527719999999999,15.887635,16.34118,16.527629166666667
2012-11-21,14.5613,15.0315,15.0563,14.5613,174756.36,174756.36,14.5736,0.4578999999999986,3.142,627328.832,15.107380000000001,15.425419999999999,15.77956,16.26198,16.480787499999998
2012-11-22,14.9614,15.0563,15.0769,14.8541,110623.12,110623.12,15.0315,0.0248000000000008,0.165,400940.093,15.002620000000002,15.338389999999999,15.69005,16.191306666666666,16.43514791666667
2012-11-23,15.0851,15.312,15.609,15.0356,175134.28,175134.28,15.0563,0.2556999999999991,1.6983,652016.995,15.005100000000002,15.276929999999998,15.636015,16.13094333333333,16.40125625
2012-11-26,15.279,15.2625,15.3574,15.18,90989.75,90989.75,15.312,-0.0495000000000001,-0.3233,337023.692,15.04718,15.227429999999998,15.614149999999999,16.066043333333333,16.366333333333333
2012-11-27,15.2336,14.9449,15.3244,14.9119,133452.63,133452.63,15.2625,-0.3175999999999987,-2.0809,488331.06,15.121440000000002,15.17175,15.567744999999999,15.990006666666666,16.32813125
2012-11-28,14.9036,14.7758,14.9201,14.685,119523.84,119523.84,14.9449,-0.1691000000000002,-1.1315,428744.07,15.0703,15.088840000000001,15.506285,15.91136,16.28469375
2012-11-29,14.7304,14.718,14.8912,14.6644,112715.31,112715.31,14.7758,-0.0578000000000002,-0.3912,404014.375,15.00264,15.00263,15.431005000000003,15.827346666666667,16.24861458333333
2012-11-30,14.6726,15.048,15.2171,14.6726,131378.46,131378.46,14.718,0.33,2.2422,477398.967,14.94984,14.97747,15.377999999999997,15.751446666666668,16.219410416666665
2012-12-03,15.015,15.1099,15.5513,14.982,216819.16,216819.16,15.048,0.0618999999999996,0.4114,804512.926,14.919319999999999,14.983250000000002,15.33407,15.674586666666666,16.188497916666666
2012-12-04,15.1429,15.4234,15.5389,15.1429,231924.68,231924.68,15.1099,0.3135000000000012,2.0748,865541.778,15.015020000000002,15.06823,15.297975000000003,15.6145,16.168997916666665
2012-12-05,15.4069,16.0545,16.1535,15.4069,378333.66,378333.66,15.4234,0.6311,4.0918,1460588.25,15.270760000000001,15.170530000000003,15.297975,15.57655,16.164614583333336
