,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
563,601318.SH,20190904,82.5122,83.0477,81.9391,82.9537,82.2021,0.7515999999999963,0.9143,605953.98,5325414.023
564,601318.SH,20190903,82.5434,82.8229,81.7887,82.2173,82.4502,-0.23290000000000077,-0.2825,512751.96,4525884.596
565,601318.SH,20190902,81.0527,82.8042,80.9409,82.4502,81.3509,1.0992999999999995,1.3513,635806.15,5619499.37
566,601318.SH,20190830,81.7049,82.1241,80.5031,81.3509,80.7732,0.577699999999993,0.7152,564655.13,4932841.956
567,601318.SH,20190829,81.1925,81.4999,80.2795,80.7732,80.9596,-0.1863999999999919,-0.2302,464332.0,4028377.004
568,601318.SH,20190828,81.621,81.9098,80.913,80.9596,81.6862,-0.7266000000000048,-0.8895,516092.3,4497895.399
569,601318.SH,20190827,82.031,82.7297,81.5838,81.6862,81.5186,0.1675999999999931,0.2056,767827.0,6765874.677
570,601318.SH,20190826,82.2639,82.5434,81.1925,81.5186,83.7452,-2.2265999999999906,-2.6588,990268.44,8701773.329
571,601318.SH,20190823,81.9378,84.0899,81.8167,83.7452,81.9657,1.7794999999999987,2.171,885689.77,7930036.407
572,601318.SH,20190822,81.8539,82.0589,81.4254,81.9657,81.7328,0.23290000000000077,0.285,365037.38,3202804.688
573,601318.SH,20190821,81.6583,82.1428,81.3788,81.7328,81.9285,-0.1957000000000022,-0.2389,335320.73,2943814.928
574,601318.SH,20190820,82.2639,82.2918,81.6304,81.9285,82.4036,-0.47509999999999764,-0.5766,504393.59,4435790.961
575,601318.SH,20190819,82.2639,82.4129,81.2856,82.4036,81.4813,0.9222999999999928,1.1319,837354.72,7360284.611
576,601318.SH,20190816,81.0527,82.2639,80.4472,81.4813,80.4099,1.0714000000000112,1.3324,932311.55,8148943.124
577,601318.SH,20190815,78.0715,80.4379,77.8199,80.4099,79.2267,1.1831999999999994,1.4934,702273.78,5987124.72
578,601318.SH,20190814,80.4751,80.6521,79.1988,79.2267,79.1988,0.027899999999988268,0.0352,533363.42,4576817.836
579,601318.SH,20190813,80.0745,80.354,78.9752,79.1988,80.5869,-1.3880999999999943,-1.7225,515017.73,4401472.137
580,601318.SH,20190812,78.6864,80.8385,78.6864,80.5869,78.5839,2.003,2.5489,594238.58,5084372.81
581,601318.SH,20190809,79.2826,79.4503,78.2764,78.5839,78.7329,-0.1490000000000009,-0.1892,449361.8,3800362.685
582,601318.SH,20190808,78.2485,78.7702,77.6988,78.7329,77.764,0.968900000000005,1.2459,567264.29,4770686.076
583,601318.SH,20190807,79.0124,79.1429,77.6522,77.764,78.7329,-0.968900000000005,-1.2306,532355.72,4470107.316
584,601318.SH,20190806,77.4193,79.0777,76.5343,78.7329,78.8261,-0.09319999999999595,-0.1182,1010340.81,8429945.011
585,601318.SH,20190805,79.2454,79.9907,78.7982,78.8261,80.149,-1.3229000000000042,-1.6506,684847.03,5821899.847
586,601318.SH,20190802,80.2143,80.5776,79.6553,80.149,81.5279,-1.3789000000000016,-1.6913,728970.93,6268998.438
587,601318.SH,20190801,81.5186,82.3011,81.0621,81.5279,82.0682,-0.540300000000002,-0.6584,427596.82,3743916.591
588,601318.SH,20190731,83.298,83.3818,81.8726,82.0682,83.829,-1.760799999999989,-2.1005,592754.84,5249081.796
589,601318.SH,20190730,84.1737,84.6861,83.5495,83.829,83.3353,0.4936999999999898,0.5924,464799.47,4198043.686
590,601318.SH,20190729,83.6986,83.9222,82.9626,83.3353,83.9408,-0.6054999999999922,-0.7213,368246.43,3294553.172
591,601318.SH,20190726,82.7483,84.006,82.7483,83.9408,83.298,0.642799999999994,0.7717,461534.38,4145210.524
592,601318.SH,20190725,83.0092,83.4284,82.4875,83.298,82.7763,0.5216999999999956,0.6303,456061.84,4065314.394
593,601318.SH,20190724,81.9564,83.3446,81.798,82.7763,81.5186,1.2576999999999998,1.5428,594578.76,5285935.227
594,601318.SH,20190723,81.9005,82.1707,81.1459,81.5186,81.6862,-0.1675999999999931,-0.2052,381829.88,3342183.667
595,601318.SH,20190722,82.2825,82.8974,81.6862,81.6862,82.3104,-0.6242000000000019,-0.7583,426227.26,3763713.785
596,601318.SH,20190719,81.3415,82.6365,81.3415,82.3104,80.8012,1.509200000000007,1.8678,603590.99,5322866.936
597,601318.SH,20190718,80.6801,81.4161,80.4285,80.8012,81.0434,-0.24220000000001107,-0.2989,377816.66,3283524.659
598,601318.SH,20190717,81.0062,81.5931,80.4937,81.0434,81.0062,0.03719999999999857,0.0459,438349.56,3808604.487
599,601318.SH,20190716,81.9564,82.1521,80.9596,81.0062,82.0589,-1.0526999999999873,-1.2829,430869.22,3758156.348
600,601318.SH,20190715,82.0775,82.7017,80.6987,82.0589,82.6831,-0.6242000000000019,-0.7549,594525.89,5209370.935
601,601318.SH,20190712,82.1241,83.3539,82.1241,82.6831,81.9657,0.7173999999999978,0.8752,576717.74,5130242.055
602,601318.SH,20190711,82.4409,83.1955,81.6956,81.9657,81.8726,0.09309999999999263,0.1137,514868.86,4553497.823
603,601318.SH,20190710,82.1614,82.18,81.5372,81.8726,81.5465,0.32610000000001094,0.3999,356164.58,3128598.068
604,601318.SH,20190709,82.6179,82.7763,81.0434,81.5465,82.534,-0.9875000000000114,-1.1965,557034.3,4890272.738
605,601318.SH,20190708,83.8383,83.8383,81.7794,82.534,84.6396,-2.1055999999999955,-2.4877,787765.5,6981871.334
606,601318.SH,20190705,83.8477,84.9097,83.6893,84.6396,83.7545,0.8851000000000084,1.0568,510522.42,4623825.137
607,601318.SH,20190704,84.4998,84.9097,83.2421,83.7545,84.4625,-0.7080000000000126,-0.8382,593667.27,5341056.83
608,601318.SH,20190703,84.9284,85.3383,83.6613,84.4625,84.8352,-0.3726999999999947,-0.4393,650988.01,5908542.213
609,601318.SH,20190702,85.4221,85.4221,84.6675,84.8352,85.5619,-0.7266999999999939,-0.8493,606496.56,5535115.699
610,601318.SH,20190701,84.4066,86.1488,84.4066,85.5619,82.5527,3.0091999999999928,3.6452,926097.53,8488849.611
611,601318.SH,20190628,81.9471,83.2141,81.6397,82.5527,82.031,0.5216999999999956,0.636,595534.39,5265100.136
612,601318.SH,20190627,81.0527,82.4222,81.0434,82.031,80.4937,1.5373000000000019,1.9098,814545.53,7159650.023
613,601318.SH,20190626,80.8198,81.3322,80.4937,80.4937,80.708,-0.21429999999999438,-0.2655,457630.35,3973049.206
614,601318.SH,20190625,82.0775,82.1521,79.4876,80.708,82.18,-1.4720000000000084,-1.7912,1051936.53,9119809.214
615,601318.SH,20190624,81.8912,82.4875,81.2577,82.18,81.9564,0.22360000000000468,0.2728,594052.0,5226583.057
616,601318.SH,20190621,81.9378,82.5061,81.267,81.9564,82.4502,-0.49379999999999313,-0.5989,858060.14,7534703.117
617,601318.SH,20190620,78.1833,82.4502,78.1833,82.4502,77.8293,4.620899999999992,5.9372,1533213.32,13312984.39
618,601318.SH,20190619,78.2671,78.7888,77.792,77.8293,75.4349,2.3944000000000045,3.1741,1118715.82,9389806.918
619,601318.SH,20190618,74.643,75.6306,74.3915,75.4349,74.4567,0.9782000000000011,1.3138,464073.62,3741319.743
620,601318.SH,20190617,74.3449,75.1554,74.0654,74.4567,74.2983,0.15840000000000032,0.2132,363881.72,2914253.957
621,601318.SH,20190614,75.0064,75.5095,74.2238,74.2983,74.9878,-0.6894999999999953,-0.9195,408732.98,3280402.761
622,601318.SH,20190613,75.2766,75.4629,74.3449,74.9878,75.0157,-0.02790000000000248,-0.0372,461455.83,3708068.738
623,601318.SH,20190612,75.5561,75.8542,74.8387,75.0157,76.115,-1.0992999999999995,-1.4443,477952.93,3861456.619
624,601318.SH,20190611,73.8418,76.3107,73.7207,76.115,73.6928,2.4221999999999895,3.2869,941317.65,7598394.618
625,601318.SH,20190610,72.4723,73.9536,72.1928,73.6928,71.8388,1.8539999999999992,2.5808,645748.04,5078787.335
626,601318.SH,20190606,72.4351,72.5748,71.6245,71.8388,72.2021,-0.3632999999999953,-0.5032,422522.96,3268509.624
627,601318.SH,20190605,73.3667,73.5064,72.1649,72.2021,72.64,-0.43789999999999907,-0.6028,487171.31,3810584.967
628,601318.SH,20190604,73.7673,74.0468,72.5375,72.64,73.8325,-1.1924999999999955,-1.6151,512121.47,4016614.538
629,601318.SH,20190603,74.317,74.7176,73.3108,73.8325,73.5996,0.23290000000000077,0.3164,521308.33,4135810.656
630,601318.SH,20190531,73.7394,75.0623,73.5996,73.5996,73.6835,-0.08389999999999986,-0.1139,496669.9,3960219.553
631,601318.SH,20190530,73.9723,74.2983,73.2176,73.6835,74.3263,-0.6428000000000083,-0.8648,488476.7,3863896.327
632,601318.SH,20190529,72.2021,75.4443,71.904,74.3263,72.845,1.4813000000000045,2.0335,968273.16,7677708.159
633,601318.SH,20190528,72.1462,73.3853,71.932,72.845,71.904,0.9410000000000025,1.3087,893839.92,6978721.843
634,601318.SH,20190527,71.0376,72.3512,70.1991,71.904,71.2705,0.633499999999998,0.8889,589731.73,4515690.456
635,601318.SH,20190524,70.7115,71.9879,70.6184,71.2705,70.283,0.9874999999999972,1.405,512353.15,3923969.868
636,601318.SH,20190523,71.2705,71.5779,69.9196,70.283,71.3078,-1.024799999999999,-1.4371,645670.76,4884305.938
637,601318.SH,20190522,71.8341,72.0912,70.8973,71.3014,71.8157,-0.5143000000000058,-0.7161,516731.93,4013374.792
638,601318.SH,20190521,71.6779,72.78,71.3382,71.8157,71.5126,0.3031000000000006,0.4238,630197.96,4945455.898
639,601318.SH,20190520,72.0912,72.8075,70.8882,71.5126,72.6422,-1.1295999999999964,-1.555,745003.9,5810214.619
640,601318.SH,20190517,74.4422,74.5708,72.532,72.6422,74.3596,-1.7173999999999978,-2.3096,685802.02,5464921.484
641,601318.SH,20190516,74.2218,74.8738,73.4687,74.3596,73.9647,0.3949000000000069,0.5339,630831.36,5101228.351
642,601318.SH,20190515,72.5045,74.7269,72.4586,73.9647,71.9075,2.0571999999999946,2.8609,803300.24,6430783.48
643,601318.SH,20190514,71.5953,72.9177,71.4943,71.9075,72.229,-0.32150000000000034,-0.4451,782781.37,6165448.232
644,601318.SH,20190513,72.78,73.6341,72.0912,72.229,74.7361,-2.507099999999994,-3.3546,842350.81,6668703.693
645,601318.SH,20190510,71.5861,75.1861,70.9892,74.7361,70.4014,4.334699999999998,6.1571,1392098.28,11083158.281
646,601318.SH,20190509,71.8708,71.8708,69.8963,70.4014,72.3484,-1.9470000000000027,-2.6911,1125721.86,8689046.105
647,601318.SH,20190508,72.3024,73.9738,71.981,72.3484,74.5432,-2.1948000000000008,-2.9443,868375.72,6904377.645
648,601318.SH,20190507,75.1034,75.5626,73.3677,74.5432,74.5708,-0.02760000000000673,-0.037,974951.29,7910860.379
649,601318.SH,20190506,76.0402,76.7748,73.1565,74.5708,79.0707,-4.499899999999997,-5.691,1808609.45,14725465.894
650,601318.SH,20190430,79.4381,80.3381,77.6289,79.0707,79.3738,-0.3031000000000006,-0.3819,917902.02,7894165.649
651,601318.SH,20190429,77.032,80.0167,76.4993,79.3738,76.3248,3.0490000000000066,3.9948,946576.03,8097224.931
652,601318.SH,20190426,76.2238,77.5371,76.0402,76.3248,76.5912,-0.2664000000000044,-0.3478,648959.07,5424636.666
